 37.588075874664355, 55.59531633266277
 37.588311909057666, 55.595334519144544
 37.58844065509038, 55.595370892082755
 37.58850502810674, 55.59544666892911
 37.58852648577886, 55.59557700476251
 37.58853185019689, 55.59569218490606
 37.58849429927068, 55.59577705426921
 37.58842992625432, 55.59584373721146
 37.588306544639636, 55.595919513144636
 37.58816706977086, 55.595989226873925
 37.588059781410266, 55.596057424967455
 37.588049052574206, 55.59613774701455
 37.58808928570943, 55.59630748362978
 37.58811020772555, 55.59645145607606
 37.588222860504175, 55.59696369060147
 37.58828723352053, 55.597221320823394
 37.58834087770083, 55.59747288752532
 37.58841061513522, 55.5977274835091
 37.588553307869006, 55.5983715433539
 37.58867132506566, 55.598877691200805
 37.58877861342626, 55.5993929248172
 37.58891808829503, 55.599889967305295
 37.58903074107366, 55.600405187627636
 37.58927750430303, 55.601417424319486
 37.58939015708165, 55.60192050230034
 37.58951890311437, 55.6024266043615
 37.58976030192571, 55.60343272798789
 37.58987831912236, 55.60394487136824
 37.59014117560582, 55.60495701672598
 37.59051132044988, 55.60648427644912
 37.5908761008759, 55.607996326200244
 37.59098875365453, 55.60850537993382
 37.59111213526921, 55.609008367014
 37.591353534080554, 55.610026441601775
 37.59148228011327, 55.61054455869946
 37.59171295008855, 55.61154441444861
 37.5918846114655, 55.61216552412225
 37.59193289122777, 55.61223520898403
 37.59201335749822, 55.61228368533661
 37.59216356120305, 55.6123503402235
 37.59224939189153, 55.61240487595579
 37.592313764907885, 55.61247456039222
 37.592335222580004, 55.61255030420444
 37.592324493743945, 55.61264422632837
 37.59228157839971, 55.61269573191372
 37.59223222732544, 55.612738148227315
 37.59216356120305, 55.612798742881495
 37.59210991702275, 55.61285327799016
 37.592083094932605, 55.612935080510965
 37.59210991702275, 55.6130774770845
 37.5922440274735, 55.61355616815777
 37.592356680252124, 55.61399849775206
 37.59263026557164, 55.614910408085706
 37.59291994414525, 55.61581320871976
 37.593059419014025, 55.61626157177885
 37.59327936015325, 55.617024988973746
 37.59344029269414, 55.617618747626196
 37.593569038726855, 55.618067090037755
 37.593815801956225, 55.61893043767119
 37.59393918357091, 55.61942420338529
 37.594084022857714, 55.61987858351698
 37.59443271002965, 55.62076309506845
 37.59463655791478, 55.62120837244086
 37.595038889267016, 55.62208073793731
 37.59527492366033, 55.6225441742109
 37.59570407710271, 55.6234225677992
 37.5959240195516, 55.62385267058414
 37.596149325108854, 55.62429488401968
 37.59657311413321, 55.625176267149655
 37.59697008106741, 55.62605763045997
 37.59720075104269, 55.626511933703505
 37.59731340382132, 55.62672999738986
 37.597388505673734, 55.62683297148668
 37.59747433636221, 55.62694200258841
 37.59782838795218, 55.62735389512423
 37.59817171070608, 55.62777184047836
 37.59852576229605, 55.62817766720923
 37.59957182381186, 55.62939815063495
 37.59992587540182, 55.62983121626227
 37.60026919815573, 55.63024913519708
 37.600633978581754, 55.63065493627448
 37.60098803017172, 55.63106678978754
 37.60132062408957, 55.63148469554529
 37.601599573827116, 55.63180569259358
 37.60181415054831, 55.63205400926099
 37.60203945610556, 55.63231746546815
 37.602377414441435, 55.63272627331719
 37.60272073719534, 55.63313204874205
 37.60306942436728, 55.633546904346986
 37.60340738270315, 55.633967811749095
 37.60373461220297, 55.63438265850512
 37.60399746868643, 55.634815669047086
 37.60423886749777, 55.63525473079421
 37.60445880863699, 55.635690759659816
 37.60466265652212, 55.63613283952771
 37.604882597661344, 55.63656885862075
 37.60497379276785, 55.6367777827165
 37.6050542590383, 55.637016984298654
 37.60522592041525, 55.63746813267487
 37.605360030865995, 55.637916248066524
 37.60547804806265, 55.6383704138414
 37.605590700841276, 55.638824574351084
 37.60566580269369, 55.63928478496328
 37.60573554012808, 55.63973287957495
 37.60580527756247, 55.640196107129796
 37.605837464070646, 55.640371708300385
 37.605842828488676, 55.64059877761254
 37.605837464070646, 55.640868231488554
 37.605837464070646, 55.64181887417821
 37.60580527756247, 55.642512162737745
 37.60578381989035, 55.64328415084231
 37.60577309105429, 55.644068232988886
 37.6057569978002, 55.64489770821212
 37.60573017571005, 55.64579679107689
 37.6057033536199, 55.6466565008419
 37.60569798920187, 55.64741024493308
 37.60570871803793, 55.64794300309
 37.60565507385763, 55.64900547072857
 37.605644345021574, 55.64979549208079
 37.605612158513395, 55.65056128300596
 37.605601429677336, 55.651308898433854
 37.605585336423246, 55.65215940713078
 37.605579972005216, 55.652776846710125
 37.60556387875113, 55.653666668976385
 37.60554778549704, 55.654405145568965
 37.60552632782492, 55.65510426426168
 37.60551559898886, 55.655921400156814
 37.6055048701528, 55.65625127611165
 37.60551559898886, 55.65657509659313
 37.60556924316916, 55.65670522930316
 37.60567116711172, 55.656832335253476
 37.605869650578825, 55.65701996709257
 37.60628271076712, 55.657349833790676
 37.60698008511099, 55.65793692911132
 37.60775256130728, 55.65859967046551
 37.60849821541342, 55.65922003462527
 37.60954427692923, 55.660091554007515
 37.61092293236288, 55.661174873965955
 37.6119529006246, 55.66209476458093
 37.612795114582696, 55.66271204747732
 37.6132457256972, 55.663081202204594
 37.61344957358233, 55.663211313286766
 37.613562226360955, 55.66328695906595
 37.61369097239367, 55.66334142393644
 37.613776803082146, 55.66335352723068
 37.614034295147576, 55.6633656305212
 37.614323973721184, 55.663344449760345
 37.6153914927454, 55.66323551995204
 37.616550207039836, 55.66312658984052
 37.61726903913768, 55.663090279736004
 37.618213176710924, 55.66302673697198
 37.623523950642266, 55.66294806483553
 37.62463974991988, 55.66293596141588
 37.625229835903156, 55.662920832136074
 37.6258145574684, 55.662911754565364
